split,condition,class,filename,source_id,load_hp,subset_group,signal_key,rpm,window_index,window_start,window_end
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1460,308224,310272
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1461,309248,311296
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1462,310272,312320
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1463,311296,313344
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1464,312320,314368
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1465,313344,315392
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1466,314368,316416
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1467,315392,317440
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1468,316416,318464
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1469,317440,319488
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1470,318464,320512
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1471,319488,321536
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1472,320512,322560
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1473,321536,323584
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1474,322560,324608
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1475,323584,325632
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1476,324608,326656
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1477,325632,327680
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1478,326656,328704
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1479,327680,329728
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1480,328704,330752
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1481,329728,331776
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1482,330752,332800
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1483,331776,333824
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1484,332800,334848
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1485,333824,335872
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1486,334848,336896
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1487,339130,341178
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1488,340154,342202
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1489,341178,343226
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1490,342202,344250
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1491,343226,345274
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1492,344250,346298
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1493,345274,347322
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1494,346298,348346
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1495,347322,349370
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1496,348346,350394
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1497,349370,351418
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1498,350394,352442
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1499,351418,353466
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1500,352442,354490
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1501,353466,355514
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1502,354490,356538
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1503,355514,357562
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1504,356538,358586
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1505,357562,359610
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1506,358586,360634
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1507,359610,361658
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1508,360634,362682
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1509,361658,363706
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1510,362682,364730
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1511,363706,365754
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1512,364730,366778
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1513,365754,367802
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1514,366778,368826
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1515,367802,369850
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1516,368826,370874
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1517,369850,371898
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1518,370874,372922
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1519,371898,373946
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1520,372922,374970
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1521,373946,375994
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1522,374970,377018
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1523,375994,378042
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1524,377018,379066
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1525,378042,380090
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1526,379066,381114
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1527,380090,382138
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1528,381114,383162
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1529,382138,384186
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1530,383162,385210
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1531,384186,386234
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1532,385210,387258
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1533,386234,388282
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1534,387258,389306
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1535,388282,390330
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1536,389306,391354
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1537,390330,392378
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1538,391354,393402
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1539,392378,394426
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1540,393402,395450
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1541,394426,396474
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1542,395450,397498
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1543,396474,398522
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1544,397498,399546
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1545,398522,400570
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1546,399546,401594
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1547,400570,402618
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1548,401594,403642
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1549,402618,404666
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1550,403642,405690
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1551,404666,406714
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1552,405690,407738
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1553,406714,408762
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1554,407738,409786
val,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1555,408762,410810
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1556,413410,415458
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1557,414434,416482
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1558,415458,417506
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1559,416482,418530
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1560,417506,419554
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1561,418530,420578
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1562,419554,421602
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1563,420578,422626
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1564,421602,423650
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1565,422626,424674
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1566,423650,425698
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1567,424674,426722
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1568,425698,427746
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1569,426722,428770
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1570,427746,429794
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1571,428770,430818
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1572,429794,431842
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1573,430818,432866
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1574,431842,433890
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1575,432866,434914
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1576,433890,435938
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1577,434914,436962
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1578,435938,437986
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1579,436962,439010
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1580,437986,440034
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1581,439010,441058
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1582,440034,442082
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1583,441058,443106
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1584,442082,444130
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1585,443106,445154
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1586,444130,446178
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1587,445154,447202
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1588,446178,448226
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1589,447202,449250
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1590,448226,450274
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1591,449250,451298
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1592,450274,452322
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1593,451298,453346
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1594,452322,454370
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1595,453346,455394
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1596,454370,456418
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1597,455394,457442
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1598,456418,458466
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1599,457442,459490
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1600,458466,460514
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1601,459490,461538
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1602,460514,462562
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1603,461538,463586
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1604,462562,464610
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1605,463586,465634
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1606,464610,466658
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1607,465634,467682
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1608,466658,468706
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1609,467682,469730
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1610,468706,470754
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1611,469730,471778
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1612,470754,472802
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1613,471778,473826
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1614,472802,474850
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1615,473826,475874
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1616,474850,476898
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1617,475874,477922
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1618,476898,478946
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1619,477922,479970
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1620,478946,480994
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1621,479970,482018
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1622,480994,483042
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1623,482018,484066
test,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1624,483042,485090
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1625,0,2048
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1626,1024,3072
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1627,2048,4096
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1628,3072,5120
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1629,4096,6144
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1630,5120,7168
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1631,6144,8192
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1632,7168,9216
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1633,8192,10240
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1634,9216,11264
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1635,10240,12288
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1636,11264,13312
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1637,12288,14336
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1638,13312,15360
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1639,14336,16384
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1640,15360,17408
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1641,16384,18432
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1642,17408,19456
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1643,18432,20480
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1644,19456,21504
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1645,20480,22528
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1646,21504,23552
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1647,22528,24576
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1648,23552,25600
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1649,24576,26624
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1650,25600,27648
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1651,26624,28672
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1652,27648,29696
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1653,28672,30720
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1654,29696,31744
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1655,30720,32768
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1656,31744,33792
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1657,32768,34816
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1658,33792,35840
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1659,34816,36864
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1660,35840,37888
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1661,36864,38912
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1662,37888,39936
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1663,38912,40960
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1664,39936,41984
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1665,40960,43008
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1666,41984,44032
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1667,43008,45056
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1668,44032,46080
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1669,45056,47104
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1670,46080,48128
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1671,47104,49152
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1672,48128,50176
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1673,49152,51200
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1674,50176,52224
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1675,51200,53248
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1676,52224,54272
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1677,53248,55296
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1678,54272,56320
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1679,55296,57344
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1680,56320,58368
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1681,57344,59392
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1682,58368,60416
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1683,59392,61440
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1684,60416,62464
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1685,61440,63488
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1686,62464,64512
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1687,63488,65536
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1688,64512,66560
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1689,65536,67584
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1690,66560,68608
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1691,67584,69632
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1692,68608,70656
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1693,69632,71680
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1694,70656,72704
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1695,71680,73728
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1696,72704,74752
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1697,73728,75776
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1698,74752,76800
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1699,75776,77824
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1700,76800,78848
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1701,77824,79872
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1702,78848,80896
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1703,79872,81920
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1704,80896,82944
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1705,81920,83968
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1706,82944,84992
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1707,83968,86016
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1708,84992,87040
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1709,86016,88064
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1710,87040,89088
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1711,88064,90112
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1712,89088,91136
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1713,90112,92160
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1714,91136,93184
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1715,92160,94208
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1716,93184,95232
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1717,94208,96256
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1718,95232,97280
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1719,96256,98304
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1720,97280,99328
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1721,98304,100352
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1722,99328,101376
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1723,100352,102400
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1724,101376,103424
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1725,102400,104448
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1726,103424,105472
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1727,104448,106496
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1728,105472,107520
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1729,106496,108544
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1730,107520,109568
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1731,108544,110592
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1732,109568,111616
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1733,110592,112640
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1734,111616,113664
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1735,112640,114688
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1736,113664,115712
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1737,114688,116736
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1738,115712,117760
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1739,116736,118784
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1740,117760,119808
test,fault,inner_race,ir007_0.mat,105,0,ir_007,X105_DE_time,1797,1741,118784,120832
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1742,0,2048
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1743,1024,3072
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1744,2048,4096
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1745,3072,5120
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1746,4096,6144
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1747,5120,7168
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1748,6144,8192
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1749,7168,9216
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1750,8192,10240
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1751,9216,11264
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1752,10240,12288
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1753,11264,13312
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1754,12288,14336
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1755,13312,15360
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1756,14336,16384
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1757,15360,17408
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1758,16384,18432
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1759,17408,19456
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1760,18432,20480
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1761,19456,21504
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1762,20480,22528
test,fault,inner_race,ir007_1.mat,106,1,ir_007,X106_DE_time,1772,1763,21504,23552
