source_location,source_root,relative_path,filename,extension,size_bytes,file_format,readable,condition_code,speed_code,torque_code,radial_force_code,bearing_code,repeat_index,health_status_guess,damage_group_guess,label_source,top_level_keys,notes
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,15,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,16,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,17,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,.mat,8715000,matlab,True,N15_M01_F10,N15,M01,F10,KA09,18,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA09,19,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,.mat,8714968,matlab,True,N15_M01_F10,N15,M01,F10,KA09,2,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,.mat,8714936,matlab,True,N15_M01_F10,N15,M01,F10,KA09,20,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,3,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_4.mat,N15_M01_F10_KA09_4.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,4,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_5.mat,N15_M01_F10_KA09_5.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,5,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_6.mat,N15_M01_F10_KA09_6.mat,.mat,8714936,matlab,True,N15_M01_F10,N15,M01,F10,KA09,6,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_7.mat,N15_M01_F10_KA09_7.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,7,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_8.mat,N15_M01_F10_KA09_8.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,8,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M01_F10_KA09_9.mat,N15_M01_F10_KA09_9.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA09,9,damaged,KA,bearing_code_prefix,N15_M01_F10_KA09_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_1.mat,N15_M07_F04_KA09_1.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,1,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_10.mat,N15_M07_F04_KA09_10.mat,.mat,9428344,matlab,True,N15_M07_F04,N15,M07,F04,KA09,10,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_11.mat,N15_M07_F04_KA09_11.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,11,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_12.mat,N15_M07_F04_KA09_12.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,12,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_13.mat,N15_M07_F04_KA09_13.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,13,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_14.mat,N15_M07_F04_KA09_14.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,14,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_15.mat,N15_M07_F04_KA09_15.mat,.mat,8714840,matlab,True,N15_M07_F04,N15,M07,F04,KA09,15,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_16.mat,N15_M07_F04_KA09_16.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,16,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_17.mat,N15_M07_F04_KA09_17.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,17,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_18.mat,N15_M07_F04_KA09_18.mat,.mat,8714872,matlab,True,N15_M07_F04,N15,M07,F04,KA09,18,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_19.mat,N15_M07_F04_KA09_19.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,19,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_2.mat,N15_M07_F04_KA09_2.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,2,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_20.mat,N15_M07_F04_KA09_20.mat,.mat,8714872,matlab,True,N15_M07_F04,N15,M07,F04,KA09,20,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_3.mat,N15_M07_F04_KA09_3.mat,.mat,8715032,matlab,True,N15_M07_F04,N15,M07,F04,KA09,3,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_4.mat,N15_M07_F04_KA09_4.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,4,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_5.mat,N15_M07_F04_KA09_5.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,5,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_6.mat,N15_M07_F04_KA09_6.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,6,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_7.mat,N15_M07_F04_KA09_7.mat,.mat,8714808,matlab,True,N15_M07_F04,N15,M07,F04,KA09,7,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_8.mat,N15_M07_F04_KA09_8.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,KA09,8,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F04_KA09_9.mat,N15_M07_F04_KA09_9.mat,.mat,8714968,matlab,True,N15_M07_F04,N15,M07,F04,KA09,9,damaged,KA,bearing_code_prefix,N15_M07_F04_KA09_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_1.mat,N15_M07_F10_KA09_1.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,1,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_10.mat,N15_M07_F10_KA09_10.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,10,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_11.mat,N15_M07_F10_KA09_11.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,11,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_12.mat,N15_M07_F10_KA09_12.mat,.mat,8714840,matlab,True,N15_M07_F10,N15,M07,F10,KA09,12,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_13.mat,N15_M07_F10_KA09_13.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,KA09,13,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_14.mat,N15_M07_F10_KA09_14.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,14,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_15.mat,N15_M07_F10_KA09_15.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,15,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_16.mat,N15_M07_F10_KA09_16.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,16,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_17.mat,N15_M07_F10_KA09_17.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,17,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_18.mat,N15_M07_F10_KA09_18.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,18,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_19.mat,N15_M07_F10_KA09_19.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,19,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_2.mat,N15_M07_F10_KA09_2.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,2,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_20.mat,N15_M07_F10_KA09_20.mat,.mat,8714936,matlab,True,N15_M07_F10,N15,M07,F10,KA09,20,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_3.mat,N15_M07_F10_KA09_3.mat,.mat,9406232,matlab,True,N15_M07_F10,N15,M07,F10,KA09,3,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_4.mat,N15_M07_F10_KA09_4.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,4,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_5.mat,N15_M07_F10_KA09_5.mat,.mat,8714936,matlab,True,N15_M07_F10,N15,M07,F10,KA09,5,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_6.mat,N15_M07_F10_KA09_6.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,6,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_7.mat,N15_M07_F10_KA09_7.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,KA09,7,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_8.mat,N15_M07_F10_KA09_8.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,KA09,8,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA09/N15_M07_F10_KA09_9.mat,N15_M07_F10_KA09_9.mat,.mat,8714968,matlab,True,N15_M07_F10,N15,M07,F10,KA09,9,damaged,KA,bearing_code_prefix,N15_M07_F10_KA09_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/KA15.pdf,KA15.pdf,.pdf,56499,pdf,False,,,,,KA15,,damaged,KA,bearing_code_prefix,,No metadata inspector is implemented for this extension
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/measuring_log_KA15.pdf,measuring_log_KA15.pdf,.pdf,139030,pdf,False,,,,,KA15,,damaged,KA,bearing_code_prefix,,No metadata inspector is implemented for this extension
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_1.mat,N09_M07_F10_KA15_1.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,1,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_10.mat,N09_M07_F10_KA15_10.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,10,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_11.mat,N09_M07_F10_KA15_11.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,11,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_12.mat,N09_M07_F10_KA15_12.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,12,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_13.mat,N09_M07_F10_KA15_13.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,13,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_14.mat,N09_M07_F10_KA15_14.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,14,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_15.mat,N09_M07_F10_KA15_15.mat,.mat,8714968,matlab,True,N09_M07_F10,N09,M07,F10,KA15,15,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_16.mat,N09_M07_F10_KA15_16.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,KA15,16,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_17.mat,N09_M07_F10_KA15_17.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,KA15,17,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_18.mat,N09_M07_F10_KA15_18.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,18,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_19.mat,N09_M07_F10_KA15_19.mat,.mat,8714936,matlab,True,N09_M07_F10,N09,M07,F10,KA15,19,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_2.mat,N09_M07_F10_KA15_2.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,2,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_20.mat,N09_M07_F10_KA15_20.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,20,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_3.mat,N09_M07_F10_KA15_3.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,3,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_4.mat,N09_M07_F10_KA15_4.mat,.mat,8714936,matlab,True,N09_M07_F10,N09,M07,F10,KA15,4,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_5.mat,N09_M07_F10_KA15_5.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,5,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_6.mat,N09_M07_F10_KA15_6.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,KA15,6,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_7.mat,N09_M07_F10_KA15_7.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,KA15,7,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_8.mat,N09_M07_F10_KA15_8.mat,.mat,8714840,matlab,True,N09_M07_F10,N09,M07,F10,KA15,8,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N09_M07_F10_KA15_9.mat,N09_M07_F10_KA15_9.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,KA15,9,damaged,KA,bearing_code_prefix,N09_M07_F10_KA15_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_1.mat,N15_M01_F10_KA15_1.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA15,1,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_10.mat,N15_M01_F10_KA15_10.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA15,10,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_11.mat,N15_M01_F10_KA15_11.mat,.mat,8728888,matlab,True,N15_M01_F10,N15,M01,F10,KA15,11,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_12.mat,N15_M01_F10_KA15_12.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA15,12,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_13.mat,N15_M01_F10_KA15_13.mat,.mat,8714776,matlab,True,N15_M01_F10,N15,M01,F10,KA15,13,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_14.mat,N15_M01_F10_KA15_14.mat,.mat,8714936,matlab,True,N15_M01_F10,N15,M01,F10,KA15,14,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_15.mat,N15_M01_F10_KA15_15.mat,.mat,8715000,matlab,True,N15_M01_F10,N15,M01,F10,KA15,15,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_16.mat,N15_M01_F10_KA15_16.mat,.mat,8715000,matlab,True,N15_M01_F10,N15,M01,F10,KA15,16,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_17.mat,N15_M01_F10_KA15_17.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA15,17,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_18.mat,N15_M01_F10_KA15_18.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA15,18,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_19.mat,N15_M01_F10_KA15_19.mat,.mat,8714872,matlab,True,N15_M01_F10,N15,M01,F10,KA15,19,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_2.mat,N15_M01_F10_KA15_2.mat,.mat,8714968,matlab,True,N15_M01_F10,N15,M01,F10,KA15,2,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_20.mat,N15_M01_F10_KA15_20.mat,.mat,8757016,matlab,True,N15_M01_F10,N15,M01,F10,KA15,20,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_3.mat,N15_M01_F10_KA15_3.mat,.mat,8715032,matlab,True,N15_M01_F10,N15,M01,F10,KA15,3,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_4.mat,N15_M01_F10_KA15_4.mat,.mat,8717576,matlab,True,N15_M01_F10,N15,M01,F10,KA15,4,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_5.mat,N15_M01_F10_KA15_5.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA15,5,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_6.mat,N15_M01_F10_KA15_6.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA15,6,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_7.mat,N15_M01_F10_KA15_7.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA15,7,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/KA15/N15_M01_F10_KA15_8.mat,N15_M01_F10_KA15_8.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,KA15,8,damaged,KA,bearing_code_prefix,N15_M01_F10_KA15_8:1x1:struct,
